CustID,account_id,account_type,creditor,account_owner,int_rate,credit_limit,balance,utilization,open_date,closed_date,report_date,current_delq,worst_dlq
C360192,A434608,revolving,Cooperative Capital,individual,0.090271249,5100,2115.515173,0.414806897,8/17/12,,5/30/14,<30DPD,<30DPD
C360192,A217102,revolving,ABC Bank,individual,0.089337023,3300,1821.766792,0.552050543,10/11/12,,5/31/14,<30DPD,<30DPD
C360213,A840264,revolving,TrendingClub,individual,0.089028989,3700,2988.472849,0.807695364,11/2/12,,5/30/14,30-60DPD,30-60DPD
C360218,A687329,revolving,TrendingClub,individual,0.092097295,7500,6196.901579,0.826253544,7/25/12,,5/31/14,30-60DPD,30-60DPD
C360218,A487694,revolving,ABC Bank,individual,0.099763996,4200,2885.481238,0.687019342,5/19/14,,5/29/14,<30DPD,<30DPD
C360218,A138936,instalment,ABC Bank,individual,0.077590177,,,,1/14/13,,5/29/14,>90DPD,>90DPD
C360222,A162681,revolving,ABC Bank,individual,0.087853012,,,,9/1/12,7/21/13,5/29/14,,<30DPD
C360222,A286847,revolving,ABC Bank,individual,0.08757829,5400,1539.221704,0.285041056,5/28/13,,5/29/14,30-60DPD,30-60DPD
C360222,A535438,revolving,Bank of XYZ,individual,0.091502747,4300,2111.302909,0.491000676,10/17/13,,5/29/14,<30DPD,<30DPD
C360377,A368873,revolving,Cooperative Capital,individual,0.087877402,4600,3919.50865,0.852067098,9/18/13,,5/29/14,<30DPD,<30DPD
C360377,A831490,revolving,ABC Bank,joint,0.095422528,7600,5663.008858,0.745132744,11/15/12,,5/30/14,<30DPD,>90DPD
C360377,A147871,mortgage,ABC Bank,individual,0.061060298,,,,5/12/13,,5/30/14,<30DPD,30-60DPD
C360442,A392288,revolving,Rhyme,individual,0.093660374,3900,2262.354467,0.580090889,3/26/14,,5/31/14,>90DPD,>90DPD
C360442,A113090,revolving,Uprise,individual,0.090683186,6100,5211.896833,0.854409317,2/4/13,,5/31/14,30-60DPD,30-60DPD
C360442,A781106,revolving,ABC Bank,individual,0.090922239,6100,2871.808061,0.470788207,12/15/12,,5/31/14,<30DPD,<30DPD
C360442,A529515,revolving,Lord_P2P,individual,0.096484585,6700,2177.497426,0.324999616,8/4/12,,5/30/14,<30DPD,60-90DPD
C360442,A894046,mortgage,ABC Bank,individual,0.059984899,,,,1/11/14,,5/30/14,<30DPD,<30DPD
C360442,A560188,instalment,Lord_P2P,individual,0.080681105,,,,6/2/12,,5/29/14,30-60DPD,30-60DPD
C360456,A294231,instalment,ABC Bank,individual,0.082192013,,,,5/23/14,,5/31/14,<30DPD,<30DPD
C360456,A757564,revolving,TrendingClub,individual,0.08410301,1000,290.9117051,0.290911705,11/2/12,,5/30/14,<30DPD,<30DPD
C360456,A113494,revolving,ABC Bank,joint,0.083367662,1700,384.6646435,0.22627332,10/7/12,,5/29/14,60-90DPD,60-90DPD
C360456,A52175,revolving,Bank of XYZ,individual,0.089049907,1700,812.0245632,0.477661508,11/10/13,,5/29/14,60-90DPD,60-90DPD
C360456,A147414,revolving,Bank of XYZ,joint,0.086657288,6000,3300.34397,0.550057328,3/16/13,,5/30/14,<30DPD,<30DPD
C360503,A986934,revolving,ABC Bank,individual,0.090296126,4100,408.8217164,0.099712614,12/13/12,,5/29/14,<30DPD,<30DPD
C360503,A74205,revolving,ABC Bank,individual,0.08352517,1300,776.3375389,0.597182722,9/6/13,,5/30/14,<30DPD,<30DPD
C360503,A791456,mortgage,ABC Bank,joint,0.059512251,,,,5/12/11,,5/30/14,30-60DPD,30-60DPD
C360503,A263294,revolving,Cooperative Capital,individual,0.078386494,7700,3752.485919,0.487335834,3/22/13,,5/31/14,30-60DPD,30-60DPD
C360503,A599483,revolving,Uprise,individual,0.095081773,5800,3390.272694,0.584529775,3/27/14,,5/29/14,<30DPD,<30DPD
C360704,A963241,revolving,Cooperative Capital,individual,0.095949528,3600,1649.261127,0.458128091,5/5/13,,5/30/14,<30DPD,<30DPD
C360704,A269277,revolving,Bank of XYZ,individual,0.089868371,3600,1388.8272,0.385785333,5/24/13,,5/29/14,<30DPD,<30DPD
C360892,A417767,revolving,Rhyme,individual,0.094147249,6200,4073.122182,0.656955191,4/18/14,,5/29/14,60-90DPD,60-90DPD
C360892,A159403,revolving,ABC Bank,individual,0.092762197,6200,2510.505045,0.404920169,11/20/12,,5/29/14,<30DPD,<30DPD
C360892,A458084,revolving,Rhyme,individual,0.089132932,3600,2239.306027,0.622029452,10/22/12,,5/31/14,<30DPD,<30DPD
C360892,A516995,revolving,Cooperative Capital,individual,0.092542778,3400,1093.871643,0.321726954,12/3/13,,5/30/14,<30DPD,<30DPD
C360892,A745529,revolving,Bank of XYZ,individual,0.093934688,1700,778.4873905,0.457933759,9/29/13,,5/31/14,<30DPD,<30DPD
C361260,A75947,revolving,Uprise,joint,0.081305573,4900,6.013239195,0.001227192,1/4/14,,5/31/14,<30DPD,<30DPD
C361500,A138561,revolving,Uprise,individual,0.093352846,4700,1523.477882,0.32414423,11/20/13,,5/31/14,<30DPD,<30DPD
C361500,A662140,revolving,Lord_P2P,individual,0.090813407,5000,163.2338884,0.032646778,1/9/13,,5/31/14,<30DPD,<30DPD
C361500,A613730,revolving,ABC Bank,individual,0.089368983,1200,226.4613081,0.188717757,9/29/12,,5/29/14,<30DPD,<30DPD
C361500,A52777,revolving,Bank of XYZ,individual,0.088216663,7000,6650,0.95,6/26/13,,5/29/14,<30DPD,60-90DPD
C361500,A861994,revolving,Cooperative Capital,individual,0.091414334,5400,3903.700034,0.722907414,7/1/13,,5/30/14,<30DPD,<30DPD
C361532,A563554,revolving,Cooperative Capital,individual,0.085766075,1500,1370.393745,0.91359583,11/14/12,,5/30/14,60-90DPD,60-90DPD
C361532,A291629,revolving,Cooperative Capital,individual,0.089533496,6500,2202.838635,0.338898252,12/13/13,,5/31/14,<30DPD,<30DPD
C361540,A229557,revolving,Bank of XYZ,individual,0.087401315,4700,4465,0.95,3/16/14,,5/29/14,<30DPD,<30DPD
C361620,A689557,revolving,Uprise,individual,0.094543449,3700,3209.13202,0.867332978,8/13/13,,5/30/14,<30DPD,<30DPD
C361620,A172562,revolving,Bank of XYZ,individual,0.08826187,3000,2850,0.95,5/20/13,,5/30/14,<30DPD,<30DPD
C361620,A513414,instalment,ABC Bank,individual,0.081815561,,,,1/3/14,,5/31/14,<30DPD,<30DPD
C361620,A228359,revolving,Bank of XYZ,individual,0.091911686,1700,285.2609714,0.167800571,4/21/14,,5/29/14,<30DPD,<30DPD
C361620,A965156,revolving,Uprise,joint,0.090056911,2900,1940.67416,0.669197986,12/13/12,,5/31/14,60-90DPD,60-90DPD
C361638,A836410,revolving,Uprise,individual,0.09015381,2800,1480.128605,0.528617359,5/4/13,,5/30/14,<30DPD,<30DPD
C361648,A305970,revolving,Rhyme,individual,0.091750198,3600,1583.502111,0.439861697,4/6/14,,5/30/14,<30DPD,<30DPD
C361648,A519023,revolving,TrendingClub,individual,0.088332002,7100,2561.059569,0.360712615,11/23/13,,5/30/14,<30DPD,<30DPD
C361648,A814717,revolving,ABC Bank,individual,0.091774658,1800,769.7537709,0.427640984,12/17/13,,5/31/14,<30DPD,<30DPD
C361648,A142259,revolving,ABC Bank,individual,0.096218964,6400,3817.633178,0.596505184,2/14/14,,5/29/14,<30DPD,<30DPD
C361672,A581120,revolving,Cooperative Capital,individual,0.093557834,7800,2985.454571,0.382750586,3/19/13,,5/31/14,<30DPD,30-60DPD
C361672,A355258,revolving,Uprise,individual,0.092862105,4900,915.1084921,0.186756835,2/13/13,,5/30/14,<30DPD,<30DPD
C361925,A177925,mortgage,ABC Bank,individual,0.0602881,,,,4/7/14,,5/30/14,<30DPD,<30DPD
C361925,A994277,revolving,Bank of XYZ,individual,0.089425316,5200,2507.724909,0.48225479,8/27/12,,5/30/14,<30DPD,<30DPD
C361925,A25942,mortgage,ABC Bank,individual,0.060850094,,,,3/6/06,,5/31/14,<30DPD,<30DPD
C361925,A14580,revolving,Uprise,individual,0.082810745,7000,4565.953869,0.652279124,11/13/12,,5/30/14,<30DPD,<30DPD
C361937,A309261,revolving,ABC Bank,individual,0.090832098,6200,3427.980916,0.552900148,11/15/12,,5/30/14,<30DPD,<30DPD
C361937,A40821,revolving,Bank of XYZ,joint,0.085925487,7700,3085.291035,0.400687147,10/13/13,,5/29/14,<30DPD,<30DPD
C361960,A250696,revolving,ABC Bank,individual,0.084737843,1900,1290.104561,0.679002401,10/16/12,,5/29/14,<30DPD,<30DPD
C361960,A616941,revolving,Bank of XYZ,individual,0.083159932,6200,4522.941619,0.729506713,6/23/12,,5/29/14,<30DPD,<30DPD
C361997,A125459,revolving,Lord_P2P,individual,0.082135172,5800,2216.224262,0.382107631,1/13/14,,5/29/14,<30DPD,<30DPD
C361997,A981509,revolving,ABC Bank,individual,0.087206538,1900,348.080147,0.183200077,6/9/13,,5/30/14,<30DPD,<30DPD
C361997,A45662,instalment,ABC Bank,individual,0.080539665,,,,12/4/12,6/12/13,5/31/14,,
C361997,A441629,revolving,TrendingClub,individual,0.084063467,6100,5778.383602,0.947276,5/19/14,,5/29/14,60-90DPD,60-90DPD
C362057,A463918,mortgage,Bank of XYZ,individual,0.061020796,,,,9/9/11,,5/31/14,<30DPD,>90DPD
C362057,A971062,revolving,Uprise,individual,0.091155545,4500,768.8065715,0.170845905,1/6/14,,5/30/14,60-90DPD,60-90DPD
C362057,A717861,revolving,Cooperative Capital,individual,0.084384957,7100,1140.012041,0.160565076,9/16/12,,5/30/14,<30DPD,<30DPD
C362057,A614718,revolving,Lord_P2P,individual,0.08853555,4000,222.2455809,0.055561395,9/18/12,,5/31/14,30-60DPD,30-60DPD
C362131,A848831,revolving,TrendingClub,joint,0.089825537,1400,1076.789359,0.769135256,11/23/12,,5/31/14,<30DPD,30-60DPD
C362131,A256761,mortgage,Cooperative Capital,individual,0.059604165,,,,7/25/12,,5/30/14,<30DPD,<30DPD
C362131,A55575,mortgage,Bank of XYZ,joint,0.05909554,,,,12/4/06,,5/31/14,<30DPD,<30DPD
C362131,A6168,revolving,Lord_P2P,individual,0.0908435,1900,1535.518322,0.808167538,8/8/12,,5/30/14,30-60DPD,30-60DPD
C362258,A468017,revolving,Lord_P2P,individual,0.088303797,1200,434.3170177,0.361930848,7/21/13,,5/31/14,<30DPD,<30DPD
C362258,A108884,revolving,ABC Bank,individual,0.092028657,5000,3778.409111,0.755681822,12/27/12,,5/29/14,<30DPD,<30DPD
C362258,A896422,instalment,Lord_P2P,individual,0.078197096,,,,1/10/14,,5/30/14,<30DPD,<30DPD
C362258,A529278,revolving,Uprise,individual,0.086586333,5400,2048.863374,0.379419143,11/24/13,,5/30/14,<30DPD,<30DPD
C362371,A826446,revolving,Uprise,individual,0.089727394,5900,2871.558476,0.486704826,5/1/13,,5/31/14,<30DPD,<30DPD
C362371,A340217,revolving,Rhyme,individual,0.087006492,1700,40.05139784,0.023559646,12/18/13,,5/29/14,>90DPD,>90DPD
C362473,A131193,mortgage,ABC Bank,individual,0.059570589,,,,6/11/11,,5/30/14,<30DPD,<30DPD
C362473,A94193,revolving,Uprise,individual,0.088919934,,,,9/29/12,10/8/13,5/31/14,,30-60DPD
C362473,A782436,revolving,Bank of XYZ,individual,0.087374215,1100,503.7486466,0.457953315,10/24/12,,5/31/14,<30DPD,<30DPD
C362534,A507074,mortgage,Bank of XYZ,individual,0.059465081,,,,4/18/06,,5/30/14,<30DPD,<30DPD
C362534,A51567,revolving,Rhyme,individual,0.088546458,1900,1789.586386,0.941887571,8/10/13,,5/29/14,<30DPD,<30DPD
C362576,A32560,revolving,TrendingClub,individual,0.089536388,1600,233.304675,0.145815422,9/15/13,,5/31/14,>90DPD,>90DPD
C362576,A498836,revolving,Cooperative Capital,individual,0.085622486,6000,4761.897922,0.793649654,12/19/12,,5/30/14,<30DPD,<30DPD
C362576,A906068,revolving,ABC Bank,individual,0.089459855,5800,2193.068856,0.37811532,2/1/14,,5/30/14,<30DPD,<30DPD
C362611,A688189,revolving,Cooperative Capital,individual,0.086124885,4000,1395.633132,0.348908283,5/12/13,,5/30/14,30-60DPD,30-60DPD
C362611,A14581,instalment,TrendingClub,individual,0.078219395,,,,8/28/12,,5/29/14,<30DPD,<30DPD
C362611,A891802,revolving,Uprise,individual,0.086230468,6200,2181.123316,0.351794083,8/14/12,,5/31/14,<30DPD,<30DPD
C362611,A642363,revolving,ABC Bank,individual,0.08803431,5700,2116.644627,0.371341163,5/29/14,,5/29/14,<30DPD,<30DPD
C362611,A29763,mortgage,Cooperative Capital,individual,0.060488911,,,,6/2/04,,5/31/14,30-60DPD,30-60DPD
C362626,A284660,revolving,Lord_P2P,individual,0.09088602,7100,4073.054093,0.573669591,2/2/14,,5/31/14,<30DPD,<30DPD
C362626,A106178,revolving,Cooperative Capital,individual,0.085542912,7400,4170.471735,0.563577261,7/2/13,,5/31/14,<30DPD,<30DPD
C362626,A148717,mortgage,Bank of XYZ,joint,0.058542134,,,,1/29/12,,5/31/14,60-90DPD,>90DPD
C362626,A442215,instalment,Rhyme,individual,0.080257026,,,,8/6/12,,5/30/14,60-90DPD,60-90DPD
C362626,A166150,revolving,Cooperative Capital,individual,0.087444521,3600,1689.661413,0.469350393,3/9/13,,5/29/14,30-60DPD,30-60DPD
C362670,A115585,revolving,Rhyme,individual,0.090929536,7400,2378.132731,0.321369288,10/22/12,,5/30/14,<30DPD,<30DPD
C362670,A529213,revolving,Lord_P2P,individual,0.086622567,3100,1060.237609,0.342012132,2/7/13,,5/31/14,<30DPD,<30DPD
C362750,A607828,revolving,Bank of XYZ,individual,0.08609249,4500,2070.301593,0.460067021,11/25/13,,5/31/14,<30DPD,<30DPD
C362750,A950557,revolving,Cooperative Capital,individual,0.089105065,6500,3325.374301,0.511596046,10/23/13,,5/31/14,30-60DPD,60-90DPD
C362750,A970466,revolving,Bank of XYZ,individual,0.092041974,1500,945.876003,0.630584002,6/27/12,,5/30/14,<30DPD,<30DPD
C362750,A692496,revolving,TrendingClub,individual,0.090146139,4800,4549.2519,0.947760812,4/27/13,,5/30/14,<30DPD,<30DPD
C362761,A498667,revolving,ABC Bank,individual,0.094341365,7900,4871.738106,0.61667571,2/9/14,,5/31/14,<30DPD,<30DPD
C362761,A318978,revolving,Cooperative Capital,individual,0.089368467,5200,3323.988984,0.639228651,3/12/14,,5/30/14,<30DPD,<30DPD
C362761,A180895,revolving,Bank of XYZ,individual,0.09415636,1300,1088.065409,0.836973392,4/26/14,,5/30/14,<30DPD,<30DPD
C362804,A95481,mortgage,Rhyme,individual,0.061353267,,,,6/4/12,,5/29/14,<30DPD,<30DPD
C363052,A344886,revolving,TrendingClub,individual,0.087597252,6900,5558.526214,0.805583509,11/25/13,,5/30/14,30-60DPD,30-60DPD
C363052,A884383,revolving,Bank of XYZ,individual,0.0871968,3900,660.320829,0.169313033,7/28/13,,5/29/14,<30DPD,<30DPD
C363071,A966685,revolving,Rhyme,individual,0.091720296,1400,403.6379863,0.288312847,7/5/12,,5/31/14,30-60DPD,30-60DPD
C363071,A863127,mortgage,TrendingClub,individual,0.058722944,,,,7/20/06,,5/31/14,<30DPD,<30DPD
C363071,A157765,instalment,Lord_P2P,individual,0.078222,,,,3/20/13,,5/31/14,60-90DPD,60-90DPD
C363071,A626388,revolving,Bank of XYZ,individual,0.090092259,2800,1148.569149,0.410203267,12/7/13,,5/30/14,<30DPD,30-60DPD
C363071,A935384,revolving,TrendingClub,individual,0.088439757,3300,1288.159368,0.390351324,1/31/13,,5/29/14,<30DPD,60-90DPD
C363071,A955583,revolving,Lord_P2P,individual,0.086823244,4200,3990,0.95,8/5/12,,5/31/14,<30DPD,<30DPD
C363071,A630677,revolving,ABC Bank,individual,0.088955998,4300,1651.882341,0.384158684,9/13/13,,5/30/14,<30DPD,<30DPD
C363338,A267568,revolving,Cooperative Capital,individual,0.09531728,2200,633.7350442,0.288061384,6/9/12,,5/29/14,<30DPD,<30DPD
C363338,A322772,revolving,Bank of XYZ,individual,0.088741286,7900,3356.042406,0.424815494,10/17/13,,5/29/14,<30DPD,<30DPD
C363338,A455852,instalment,Bank of XYZ,individual,0.078799489,,,,7/4/12,,5/30/14,<30DPD,<30DPD
C363338,A330027,revolving,Bank of XYZ,individual,0.085979653,1000,950,0.95,5/18/13,,5/30/14,<30DPD,<30DPD
C363341,A894082,mortgage,Rhyme,individual,0.060635098,,,,4/11/13,,5/30/14,<30DPD,<30DPD
C363347,A646213,instalment,Lord_P2P,individual,0.081190223,,,,12/10/12,6/26/14,5/31/14,,>90DPD
C363347,A828126,revolving,Rhyme,individual,0.091336395,4800,2774.786769,0.578080577,3/13/13,,5/31/14,30-60DPD,30-60DPD
C363347,A134562,revolving,Lord_P2P,individual,0.092129516,6000,2553.613555,0.425602259,5/15/14,,5/29/14,60-90DPD,>90DPD
C363347,A324232,instalment,TrendingClub,individual,0.079550025,,,,8/9/13,,5/31/14,60-90DPD,60-90DPD
C363431,A486414,revolving,Bank of XYZ,individual,0.086879524,4500,3992.837465,0.887297214,4/19/13,,5/29/14,<30DPD,<30DPD
C363431,A970034,revolving,Lord_P2P,joint,0.092946279,7800,1619.607736,0.207642017,1/25/13,,5/31/14,<30DPD,<30DPD
C363619,A417261,mortgage,Lord_P2P,joint,0.059638733,,,,11/5/10,,5/30/14,<30DPD,<30DPD
C363619,A260628,revolving,Rhyme,individual,0.094244589,7300,3339.455567,0.457459667,1/29/14,,5/29/14,<30DPD,<30DPD
C363619,A991838,revolving,TrendingClub,individual,0.095306264,7000,5033.367237,0.719052462,5/11/13,,5/31/14,<30DPD,<30DPD
C363619,A963899,revolving,Bank of XYZ,individual,0.090327612,6300,0,0,5/15/14,,5/31/14,<30DPD,<30DPD
C363619,A106167,instalment,ABC Bank,individual,0.080558913,,,,4/6/14,,5/29/14,<30DPD,<30DPD
C363632,A565955,revolving,TrendingClub,individual,0.091560458,,,,7/22/12,9/18/13,5/30/14,,30-60DPD
C363632,A812549,revolving,Uprise,joint,0.092171659,3300,1629.462497,0.493776514,10/3/12,,5/31/14,<30DPD,<30DPD
C363749,A406234,instalment,ABC Bank,individual,0.079752444,,,,7/29/12,,5/29/14,<30DPD,<30DPD
C363749,A968058,revolving,Rhyme,individual,0.09214652,2600,129.2321818,0.049704685,9/4/13,,5/31/14,<30DPD,<30DPD
C363749,A611754,revolving,Uprise,individual,0.088449227,4600,2540.283042,0.552235444,9/6/13,,5/31/14,<30DPD,<30DPD
C363749,A660841,revolving,Cooperative Capital,individual,0.082457387,4000,3800,0.95,4/26/13,,5/31/14,<30DPD,<30DPD
C363797,A324742,revolving,ABC Bank,individual,0.090802694,4800,2505.560791,0.521991831,8/9/12,,5/30/14,<30DPD,<30DPD
C364314,A409682,revolving,Bank of XYZ,individual,0.087540055,2800,1918.146273,0.685052241,5/23/13,,5/31/14,<30DPD,<30DPD
C364368,A481550,revolving,Uprise,individual,0.091030537,1800,1010.529349,0.561405194,10/29/12,,5/30/14,30-60DPD,30-60DPD
C364368,A270183,mortgage,ABC Bank,individual,0.059882924,,,,12/17/04,,5/31/14,<30DPD,<30DPD
C364368,A252684,revolving,ABC Bank,individual,0.084746308,2800,398.8156619,0.142434165,11/28/13,,5/30/14,<30DPD,30-60DPD
C364567,A706747,revolving,ABC Bank,individual,0.094293189,1900,1663.810856,0.875689924,6/17/13,,5/31/14,<30DPD,<30DPD
C364567,A793618,instalment,ABC Bank,individual,0.077808596,,,,9/8/12,5/22/13,5/31/14,,
C364567,A748304,instalment,Lord_P2P,individual,0.078454941,,,,11/22/12,,5/29/14,<30DPD,<30DPD
C364567,A645494,instalment,Cooperative Capital,individual,0.080289004,,,,1/12/13,,5/30/14,<30DPD,<30DPD
C364567,A148517,revolving,Rhyme,individual,0.087480735,1000,746.8735215,0.746873521,1/21/13,,5/31/14,<30DPD,<30DPD
C364567,A491389,revolving,Bank of XYZ,individual,0.089464952,1800,993.8847038,0.552158169,11/30/12,,5/30/14,<30DPD,<30DPD
C364567,A170346,revolving,Bank of XYZ,individual,0.089365577,7600,1547.898931,0.203670912,7/30/12,,5/30/14,<30DPD,<30DPD
C364567,A327125,revolving,Lord_P2P,individual,0.085801884,1500,544.9310077,0.363287338,1/18/13,,5/29/14,<30DPD,<30DPD
C364634,A259664,instalment,ABC Bank,individual,0.08133446,,,,8/21/12,,5/30/14,<30DPD,<30DPD
C364634,A866746,revolving,Uprise,individual,0.092614536,2900,1852.803959,0.638897917,7/4/13,,5/31/14,<30DPD,<30DPD
C364634,A617203,mortgage,ABC Bank,individual,0.062029531,,,,10/26/11,,5/30/14,30-60DPD,30-60DPD
C364634,A378994,revolving,ABC Bank,individual,0.092861881,4600,2979.241406,0.647661175,11/1/12,,5/30/14,<30DPD,<30DPD
C364634,A449334,revolving,ABC Bank,individual,0.094917513,3600,2153.175902,0.598104417,7/23/13,,5/29/14,<30DPD,60-90DPD
C364636,A32411,revolving,ABC Bank,individual,0.091735485,4400,978.6431184,0.222418891,2/18/14,,5/30/14,<30DPD,<30DPD
C364636,A863238,revolving,ABC Bank,individual,0.092388148,1200,1014.272903,0.845227419,3/8/13,,5/29/14,>90DPD,>90DPD
C364636,A727927,revolving,Uprise,individual,0.090172807,7800,4323.871821,0.554342541,9/7/13,,5/31/14,<30DPD,<30DPD
C364636,A309530,revolving,ABC Bank,individual,0.096679934,7500,7125,0.95,12/28/12,,5/29/14,<30DPD,<30DPD
C364701,A632081,revolving,ABC Bank,individual,0.090166153,2100,923.6631535,0.439839597,7/15/12,,5/31/14,<30DPD,<30DPD
C364701,A733731,mortgage,ABC Bank,individual,0.05896473,,,,10/6/10,,5/29/14,<30DPD,<30DPD
C364701,A919561,revolving,ABC Bank,individual,0.082540753,7300,6935,0.95,7/17/12,,5/29/14,30-60DPD,30-60DPD
C364740,A983074,revolving,ABC Bank,joint,0.08473756,1000,389.535773,0.389535773,11/18/13,,5/30/14,<30DPD,<30DPD
C364740,A558903,revolving,ABC Bank,individual,0.088951663,7300,3495.823959,0.478879994,2/16/13,,5/31/14,<30DPD,<30DPD
C364740,A832721,revolving,ABC Bank,individual,0.088055786,3100,0,0,7/20/12,,5/31/14,<30DPD,<30DPD
C364740,A114825,revolving,Bank of XYZ,individual,0.088852212,7100,2302.381099,0.324279028,6/15/12,,5/31/14,<30DPD,<30DPD
C364751,A418804,instalment,ABC Bank,individual,0.081390381,,,,9/1/13,,5/30/14,60-90DPD,60-90DPD
C364751,A441113,revolving,Uprise,individual,0.090757707,1200,1078.447892,0.898706577,5/13/14,,5/29/14,<30DPD,<30DPD
C364751,A465741,instalment,Cooperative Capital,joint,0.078609891,,,,12/25/12,,5/30/14,30-60DPD,30-60DPD
C364751,A930631,instalment,ABC Bank,individual,0.079530807,,,,12/23/12,,5/30/14,<30DPD,<30DPD
C364791,A653974,revolving,TrendingClub,individual,0.0870431,2500,1819.200191,0.727680076,5/21/13,,5/30/14,30-60DPD,30-60DPD
C364791,A289969,revolving,ABC Bank,joint,0.093685078,4100,3541.041744,0.863668718,5/22/14,,5/30/14,<30DPD,<30DPD
C364791,A813920,revolving,Lord_P2P,individual,0.088355923,4500,508.3468869,0.112965975,4/7/14,,5/30/14,<30DPD,<30DPD
C364791,A548870,revolving,Bank of XYZ,individual,0.089923984,4600,2039.950113,0.443467416,2/25/13,,5/29/14,<30DPD,<30DPD
C364791,A858133,mortgage,Cooperative Capital,individual,0.05990872,,,,2/24/08,,5/30/14,<30DPD,<30DPD
C364791,A590096,revolving,Uprise,joint,0.090911822,1200,259.3027262,0.216085605,7/24/12,,5/31/14,>90DPD,>90DPD
C364791,A920851,revolving,ABC Bank,individual,0.096019137,3200,3040,0.95,4/22/13,,5/30/14,<30DPD,<30DPD
C364884,A581664,instalment,ABC Bank,individual,0.080105216,,,,1/25/14,,5/29/14,<30DPD,<30DPD
C364944,A168755,revolving,Bank of XYZ,individual,0.086932328,,,,2/12/13,6/8/14,5/31/14,,<30DPD
C364944,A107086,revolving,ABC Bank,individual,0.090470253,7100,5265.458757,0.741613909,1/9/14,,5/30/14,<30DPD,<30DPD
C364985,A389536,revolving,ABC Bank,individual,0.087094663,6200,2028.112136,0.327114861,6/25/12,,5/30/14,<30DPD,<30DPD
C364985,A902766,revolving,Bank of XYZ,individual,0.088906745,1200,1140,0.95,11/14/13,,5/31/14,<30DPD,<30DPD
C365142,A234994,revolving,Lord_P2P,individual,0.090908333,7300,1987.084392,0.272203341,5/7/14,,5/29/14,<30DPD,<30DPD
