CustID,inquiry_id,inquiry_date,inquiry_type,report_date,application_decision
C301723,Inq_835849,2014-06-30,revolving,2014-05-31,approved
C301723,Inq_597478,2014-07-28,revolving,2014-05-31,approved
C301723,Inq_370475,2014-09-04,rental_application,2014-05-31,approved
C301723,Inq_972850,2014-08-09,revolving,2014-05-31,approved
C301846,Inq_512298,2014-04-05,revolving,2014-05-31,approved
C301846,Inq_983918,2014-05-05,mortgage,2014-05-31,denied
C301846,Inq_788713,2014-07-10,revolving,2014-05-31,approved
C301856,Inq_973602,2014-05-06,revolving,2014-05-31,approved
C301856,Inq_814869,2014-05-18,revolving,2014-05-31,approved
C301856,Inq_161301,2014-06-15,revolving,2014-05-31,denied
C302096,Inq_413261,2014-08-13,revolving,2014-05-31,approved
C302096,Inq_584654,2014-05-23,instalment,2014-05-31,approved
C302096,Inq_193464,2014-05-18,revolving,2014-05-31,approved
C302096,Inq_575942,2014-05-29,mortgage,2014-05-31,approved
C302123,Inq_405808,2014-07-14,revolving,2014-05-31,approved
C302123,Inq_581207,2014-05-22,revolving,2014-05-31,approved
C302475,Inq_812916,2014-06-22,mortgage,2014-05-31,approved
C302514,Inq_165250,2014-06-30,instalment,2014-05-31,approved
C302514,Inq_730328,2014-09-15,revolving,2014-05-31,denied
C302616,Inq_368999,2014-06-06,revolving,2014-05-31,approved
C302661,Inq_363477,2014-05-13,revolving,2014-05-31,approved
C302661,Inq_698729,2014-06-19,rental_application,2014-05-31,approved
C302783,Inq_639487,2014-05-11,revolving,2014-05-31,approved
C302832,Inq_128500,2014-09-14,rental_application,2014-05-31,approved
C302832,Inq_250669,2014-05-22,revolving,2014-05-31,approved
C302832,Inq_595650,2014-09-04,revolving,2014-05-31,approved
C302832,Inq_408179,2014-08-16,mortgage,2014-05-31,approved
C302832,Inq_550784,2014-07-11,revolving,2014-05-31,denied
C303155,Inq_870514,2014-06-29,revolving,2014-05-31,denied
C303155,Inq_137063,2014-07-15,revolving,2014-05-31,denied
C303155,Inq_972438,2014-06-06,revolving,2014-05-31,denied
C303155,Inq_287347,2014-05-12,instalment,2014-05-31,denied
C303155,Inq_657122,2014-06-17,instalment,2014-05-31,approved
C303155,Inq_115433,2014-04-30,instalment,2014-05-31,denied
C303230,Inq_326760,2014-06-09,revolving,2014-05-31,approved
C303230,Inq_995828,2014-08-28,rental_application,2014-05-31,denied
C303230,Inq_493951,2014-08-25,revolving,2014-05-31,approved
C303285,Inq_782063,2014-05-30,rental_application,2014-05-31,approved
C303285,Inq_714035,2014-08-15,revolving,2014-05-31,approved
C303285,Inq_706834,2014-08-03,instalment,2014-05-31,approved
C303293,Inq_862129,2014-06-11,rental_application,2014-05-31,approved
C303293,Inq_791795,2014-07-18,revolving,2014-05-31,approved
C303293,Inq_226159,2014-06-22,revolving,2014-05-31,approved
C303293,Inq_642792,2014-05-26,rental_application,2014-05-31,approved
C303293,Inq_325176,2014-07-09,revolving,2014-05-31,approved
C303293,Inq_166667,2014-06-26,revolving,2014-05-31,denied
C303293,Inq_605791,2014-06-10,rental_application,2014-05-31,approved
C303388,Inq_960598,2014-04-29,revolving,2014-05-31,approved
C303388,Inq_238535,2014-07-24,revolving,2014-05-31,approved
C303388,Inq_435562,2014-07-13,revolving,2014-05-31,approved
C303405,Inq_358773,2014-08-16,mortgage,2014-05-31,denied
C303471,Inq_388657,2014-08-10,revolving,2014-05-31,approved
C303471,Inq_104232,2014-08-05,revolving,2014-05-31,approved
C303589,Inq_496684,2014-05-11,revolving,2014-05-31,denied
C303589,Inq_118083,2014-07-07,revolving,2014-05-31,approved
C303589,Inq_327088,2014-04-17,rental_application,2014-05-31,approved
C303798,Inq_735271,2014-09-10,mortgage,2014-05-31,approved
C303798,Inq_508502,2014-09-12,rental_application,2014-05-31,approved
C303798,Inq_413808,2014-08-29,mortgage,2014-05-31,approved
C303798,Inq_284866,2014-08-05,revolving,2014-05-31,approved
C303883,Inq_297333,2014-06-30,revolving,2014-05-31,approved
C303883,Inq_365622,2014-05-16,revolving,2014-05-31,approved
C303883,Inq_179154,2014-06-23,mortgage,2014-05-31,denied
C303883,Inq_986011,2014-04-25,mortgage,2014-05-31,approved
C303883,Inq_199345,2014-05-13,rental_application,2014-05-31,approved
C303883,Inq_977455,2014-06-22,revolving,2014-05-31,approved
C303883,Inq_141546,2014-05-19,revolving,2014-05-31,approved
C303922,Inq_724431,2014-04-16,mortgage,2014-05-31,approved
C303922,Inq_323314,2014-07-09,mortgage,2014-05-31,approved
C303922,Inq_363031,2014-06-23,instalment,2014-05-31,approved
C303922,Inq_782728,2014-06-30,revolving,2014-05-31,denied
C303922,Inq_819429,2014-06-19,revolving,2014-05-31,approved
C303964,Inq_920483,2014-05-21,rental_application,2014-05-31,denied
C303964,Inq_874943,2014-08-08,revolving,2014-05-31,approved
C304162,Inq_981641,2014-08-22,mortgage,2014-05-31,denied
C304162,Inq_639449,2014-07-07,revolving,2014-05-31,denied
C304162,Inq_757495,2014-05-20,revolving,2014-05-31,approved
C304162,Inq_529614,2014-09-07,mortgage,2014-05-31,approved
C304162,Inq_626820,2014-08-28,revolving,2014-05-31,approved
C304162,Inq_609341,2014-08-13,revolving,2014-05-31,approved
C304173,Inq_860493,2014-06-15,revolving,2014-05-31,approved
C304359,Inq_981922,2014-05-12,rental_application,2014-05-31,approved
C304359,Inq_278711,2014-07-18,revolving,2014-05-31,approved
C304359,Inq_720922,2014-07-06,rental_application,2014-05-31,approved
C304378,Inq_259211,2014-09-19,revolving,2014-05-31,approved
C304378,Inq_886996,2014-09-13,revolving,2014-05-31,denied
C304378,Inq_418819,2014-05-26,revolving,2014-05-31,approved
C304378,Inq_531201,2014-07-04,revolving,2014-05-31,denied
C304404,Inq_649225,2014-06-11,revolving,2014-05-31,approved
C304404,Inq_433147,2014-04-12,revolving,2014-05-31,approved
C304404,Inq_153193,2014-07-12,revolving,2014-05-31,denied
C304404,Inq_658112,2014-04-13,revolving,2014-05-31,approved
C304481,Inq_222584,2014-05-07,revolving,2014-05-31,approved
C304481,Inq_290013,2014-07-09,rental_application,2014-05-31,approved
C304481,Inq_998320,2014-05-23,rental_application,2014-05-31,approved
C304580,Inq_847885,2014-05-06,instalment,2014-05-31,approved
C304580,Inq_904821,2014-03-23,instalment,2014-05-31,approved
C304580,Inq_233823,2014-04-25,rental_application,2014-05-31,approved
C304580,Inq_104366,2014-06-18,revolving,2014-05-31,approved
C304643,Inq_139436,2014-05-11,revolving,2014-05-31,approved
C304643,Inq_842559,2014-05-18,revolving,2014-05-31,approved
C304643,Inq_180293,2014-05-24,revolving,2014-05-31,denied
C304643,Inq_577450,2014-06-19,revolving,2014-05-31,denied
C304643,Inq_145065,2014-05-13,instalment,2014-05-31,approved
C304652,Inq_363565,2014-04-03,revolving,2014-05-31,approved
C304652,Inq_896683,2014-04-11,rental_application,2014-05-31,denied
C304657,Inq_208605,2014-06-14,revolving,2014-05-31,approved
C304657,Inq_422576,2014-06-18,revolving,2014-05-31,approved
C304669,Inq_622441,2014-07-20,rental_application,2014-05-31,approved
C304680,Inq_942076,2014-04-17,revolving,2014-05-31,approved
C304680,Inq_515844,2014-04-10,rental_application,2014-05-31,approved
C304680,Inq_863526,2014-05-28,revolving,2014-05-31,approved
C304680,Inq_511596,2014-06-25,rental_application,2014-05-31,denied
C304731,Inq_406944,2014-05-11,instalment,2014-05-31,approved
C304731,Inq_560011,2014-04-16,revolving,2014-05-31,denied
C304731,Inq_626993,2014-05-03,revolving,2014-05-31,approved
C304731,Inq_876227,2014-03-20,revolving,2014-05-31,approved
C304731,Inq_514276,2014-07-11,revolving,2014-05-31,approved
C304853,Inq_148072,2014-08-14,rental_application,2014-05-31,approved
C304853,Inq_368188,2014-07-30,revolving,2014-05-31,denied
C304853,Inq_584087,2014-06-20,revolving,2014-05-31,approved
C305163,Inq_860431,2014-08-03,revolving,2014-05-31,approved
C305163,Inq_227696,2014-06-18,revolving,2014-05-31,denied
C305163,Inq_681925,2014-07-21,revolving,2014-05-31,approved
C305163,Inq_739187,2014-07-20,revolving,2014-05-31,approved
C305163,Inq_328429,2014-07-18,revolving,2014-05-31,approved
C305452,Inq_819914,2014-06-26,instalment,2014-05-31,approved
C305452,Inq_699407,2014-04-16,revolving,2014-05-31,approved
C305561,Inq_387827,2014-08-07,revolving,2014-05-31,approved
C305561,Inq_706223,2014-05-08,instalment,2014-05-31,approved
C305561,Inq_660400,2014-05-25,revolving,2014-05-31,approved
C305741,Inq_289312,2014-03-17,revolving,2014-05-31,approved
C305741,Inq_860085,2014-06-30,revolving,2014-05-31,approved
C306037,Inq_448829,2014-08-30,mortgage,2014-05-31,approved
C306190,Inq_629524,2014-09-10,revolving,2014-05-31,approved
C306190,Inq_228399,2014-08-17,mortgage,2014-05-31,denied
C306190,Inq_353105,2014-09-06,revolving,2014-05-31,approved
C306190,Inq_568652,2014-06-19,revolving,2014-05-31,approved
C306449,Inq_783321,2014-07-04,revolving,2014-05-31,denied
C306449,Inq_450745,2014-05-10,revolving,2014-05-31,approved
C306591,Inq_719263,2014-09-04,revolving,2014-05-31,approved
C306591,Inq_893905,2014-05-30,revolving,2014-05-31,approved
C306780,Inq_844722,2014-03-12,revolving,2014-05-31,approved
C306780,Inq_297683,2014-05-08,revolving,2014-05-31,denied
C306780,Inq_912642,2014-05-06,rental_application,2014-05-31,approved
C306780,Inq_960202,2014-06-02,revolving,2014-05-31,denied
C306807,Inq_146515,2014-07-12,revolving,2014-05-31,approved
C306807,Inq_769509,2014-06-29,revolving,2014-05-31,approved
C306807,Inq_637702,2014-05-21,revolving,2014-05-31,denied
C306807,Inq_372422,2014-08-18,revolving,2014-05-31,approved
C306824,Inq_967572,2014-06-23,mortgage,2014-05-31,denied
C306824,Inq_540731,2014-07-18,instalment,2014-05-31,approved
C306824,Inq_948463,2014-06-30,revolving,2014-05-31,denied
C306841,Inq_633997,2014-07-01,revolving,2014-05-31,approved
C306841,Inq_153617,2014-07-09,instalment,2014-05-31,approved
C306841,Inq_587258,2014-04-30,revolving,2014-05-31,approved
C306841,Inq_625531,2014-05-06,revolving,2014-05-31,approved
C306841,Inq_345245,2014-07-15,revolving,2014-05-31,denied
C306841,Inq_979388,2014-06-27,revolving,2014-05-31,denied
C306952,Inq_419943,2014-07-10,revolving,2014-05-31,denied
C306972,Inq_983275,2014-07-19,revolving,2014-05-31,approved
C306972,Inq_953668,2014-05-28,revolving,2014-05-31,approved
C306972,Inq_123185,2014-06-15,revolving,2014-05-31,approved
C306972,Inq_984102,2014-07-20,revolving,2014-05-31,approved
C306972,Inq_145477,2014-08-09,revolving,2014-05-31,denied
C307190,Inq_458622,2014-04-20,revolving,2014-05-31,approved
C307190,Inq_922396,2014-05-16,revolving,2014-05-31,approved
C307190,Inq_393828,2014-06-06,revolving,2014-05-31,approved
C307190,Inq_915300,2014-04-23,revolving,2014-05-31,denied
C307190,Inq_948447,2014-06-12,revolving,2014-05-31,approved
C307190,Inq_802060,2014-07-15,revolving,2014-05-31,approved
C307190,Inq_660755,2014-06-16,mortgage,2014-05-31,approved
C307190,Inq_288344,2014-05-07,revolving,2014-05-31,approved
C307249,Inq_550638,2014-06-12,revolving,2014-05-31,approved
C307273,Inq_565475,2014-06-02,revolving,2014-05-31,denied
C307273,Inq_445683,2014-05-27,instalment,2014-05-31,denied
C307273,Inq_690497,2014-06-22,rental_application,2014-05-31,approved
C307302,Inq_806615,2014-06-26,rental_application,2014-05-31,approved
C307334,Inq_840759,2014-06-17,revolving,2014-05-31,approved
C307334,Inq_886807,2014-06-26,rental_application,2014-05-31,approved
C307334,Inq_772222,2014-05-15,instalment,2014-05-31,approved
C307367,Inq_103978,2014-04-09,instalment,2014-05-31,approved
C307385,Inq_578091,2014-06-03,revolving,2014-05-31,approved
C307462,Inq_968427,2014-08-02,instalment,2014-05-31,approved
C307462,Inq_576453,2014-07-28,revolving,2014-05-31,denied
C307462,Inq_513552,2014-08-24,revolving,2014-05-31,approved
C307462,Inq_739076,2014-06-22,rental_application,2014-05-31,approved
C307462,Inq_104963,2014-06-13,revolving,2014-05-31,denied
C307506,Inq_469943,2014-06-12,revolving,2014-05-31,approved
C307506,Inq_321355,2014-05-16,revolving,2014-05-31,approved
C307506,Inq_406527,2014-04-21,revolving,2014-05-31,approved
C307514,Inq_388814,2014-07-05,revolving,2014-05-31,approved
C307514,Inq_503931,2014-04-28,mortgage,2014-05-31,approved
C307514,Inq_643760,2014-04-23,rental_application,2014-05-31,denied
C307514,Inq_454262,2014-04-22,revolving,2014-05-31,approved
C307514,Inq_852751,2014-07-11,revolving,2014-05-31,approved
C307655,Inq_222753,2014-05-04,revolving,2014-05-31,approved
C307655,Inq_856736,2014-03-10,rental_application,2014-05-31,approved
C307655,Inq_172210,2014-03-28,revolving,2014-05-31,denied
C307764,Inq_712402,2014-05-06,revolving,2014-05-31,approved
C307764,Inq_908474,2014-04-23,mortgage,2014-05-31,approved
C307764,Inq_217906,2014-05-23,instalment,2014-05-31,denied
C307764,Inq_538220,2014-06-21,revolving,2014-05-31,approved
C307764,Inq_577153,2014-05-05,revolving,2014-05-31,approved
C307764,Inq_463407,2014-05-01,rental_application,2014-05-31,approved
C308017,Inq_293127,2014-04-27,revolving,2014-05-31,approved
C308017,Inq_906629,2014-05-05,revolving,2014-05-31,approved
C308017,Inq_692532,2014-05-15,revolving,2014-05-31,approved
C308248,Inq_414184,2014-08-06,instalment,2014-05-31,approved
C308248,Inq_351412,2014-08-11,revolving,2014-05-31,approved
C308248,Inq_546820,2014-08-14,revolving,2014-05-31,denied
C308255,Inq_684657,2014-07-26,revolving,2014-05-31,approved
C308255,Inq_928757,2014-08-22,revolving,2014-05-31,approved
C308255,Inq_333723,2014-08-31,revolving,2014-05-31,approved
C308255,Inq_693089,2014-09-16,revolving,2014-05-31,approved
C308255,Inq_974243,2014-09-16,revolving,2014-05-31,approved
C308255,Inq_957591,2014-07-24,revolving,2014-05-31,approved
C308371,Inq_862293,2014-07-20,revolving,2014-05-31,approved
C308371,Inq_279774,2014-04-29,revolving,2014-05-31,approved
C308371,Inq_932407,2014-06-11,revolving,2014-05-31,approved
C308371,Inq_210375,2014-05-21,mortgage,2014-05-31,denied
C308391,Inq_458217,2014-06-07,revolving,2014-05-31,approved
C308455,Inq_903260,2014-05-30,rental_application,2014-05-31,approved
C308487,Inq_185485,2014-04-12,revolving,2014-05-31,denied
C308487,Inq_123150,2014-05-21,revolving,2014-05-31,approved
C308487,Inq_243006,2014-07-27,revolving,2014-05-31,approved
C308487,Inq_790421,2014-06-01,rental_application,2014-05-31,approved
C308583,Inq_627664,2014-07-26,rental_application,2014-05-31,approved
C308583,Inq_297657,2014-08-09,revolving,2014-05-31,approved
C308583,Inq_172156,2014-09-18,instalment,2014-05-31,approved
C308583,Inq_795153,2014-07-01,revolving,2014-05-31,denied
C308799,Inq_735335,2014-05-09,revolving,2014-05-31,approved
C308799,Inq_847810,2014-07-06,revolving,2014-05-31,approved
C308805,Inq_707551,2014-05-05,mortgage,2014-05-31,approved
C308805,Inq_822940,2014-06-05,rental_application,2014-05-31,approved
C308805,Inq_523632,2014-05-20,rental_application,2014-05-31,approved
C308805,Inq_421977,2014-07-18,revolving,2014-05-31,denied
C309000,Inq_828907,2014-07-07,revolving,2014-05-31,approved
C309000,Inq_771950,2014-07-19,rental_application,2014-05-31,approved
C309000,Inq_400744,2014-08-01,revolving,2014-05-31,approved
C309000,Inq_625610,2014-07-01,revolving,2014-05-31,approved
C309077,Inq_251532,2014-05-09,rental_application,2014-05-31,approved
C309077,Inq_573081,2014-05-05,revolving,2014-05-31,approved
C309077,Inq_668782,2014-05-12,revolving,2014-05-31,approved
C309077,Inq_412771,2014-07-02,revolving,2014-05-31,approved
C309157,Inq_128942,2014-03-12,revolving,2014-05-31,approved
C309157,Inq_501385,2014-04-28,revolving,2014-05-31,denied
C309157,Inq_163157,2014-03-27,rental_application,2014-05-31,approved
C309196,Inq_436777,2014-04-26,revolving,2014-05-31,denied
C309196,Inq_932932,2014-04-04,revolving,2014-05-31,approved
C309196,Inq_518319,2014-06-04,mortgage,2014-05-31,denied
C309196,Inq_670977,2014-05-24,instalment,2014-05-31,approved
C309218,Inq_961209,2014-04-17,revolving,2014-05-31,approved
C309218,Inq_642704,2014-06-30,revolving,2014-05-31,approved
C309240,Inq_801711,2014-05-25,revolving,2014-05-31,approved
C309240,Inq_129689,2014-04-03,revolving,2014-05-31,approved
C309298,Inq_470284,2014-07-28,revolving,2014-05-31,approved
C309298,Inq_336014,2014-07-19,revolving,2014-05-31,denied
C309298,Inq_275794,2014-07-02,mortgage,2014-05-31,approved
C309340,Inq_767381,2014-05-30,instalment,2014-05-31,approved
C309340,Inq_502025,2014-07-14,rental_application,2014-05-31,approved
C309340,Inq_760115,2014-06-24,revolving,2014-05-31,approved
C309340,Inq_131918,2014-06-13,revolving,2014-05-31,denied
C309406,Inq_228282,2014-05-31,rental_application,2014-05-31,approved
C309406,Inq_389445,2014-07-04,rental_application,2014-05-31,approved
C309406,Inq_798440,2014-06-02,rental_application,2014-05-31,approved
C309520,Inq_568927,2014-06-01,revolving,2014-05-31,approved
C309520,Inq_608515,2014-05-21,revolving,2014-05-31,approved
C309530,Inq_350188,2014-08-01,rental_application,2014-05-31,approved
C309530,Inq_102029,2014-06-02,rental_application,2014-05-31,approved
C309530,Inq_645153,2014-05-20,revolving,2014-05-31,approved
C309530,Inq_197589,2014-05-20,revolving,2014-05-31,approved
C309622,Inq_954137,2014-06-28,revolving,2014-05-31,approved
C309622,Inq_917219,2014-07-01,revolving,2014-05-31,approved
C309622,Inq_773323,2014-05-15,revolving,2014-05-31,approved
C309622,Inq_884221,2014-07-04,revolving,2014-05-31,approved
C309622,Inq_267427,2014-05-05,rental_application,2014-05-31,approved
C309622,Inq_960216,2014-05-30,revolving,2014-05-31,denied
C309622,Inq_543834,2014-08-12,rental_application,2014-05-31,approved
C309687,Inq_952962,2014-04-20,revolving,2014-05-31,approved
C309687,Inq_640014,2014-05-20,revolving,2014-05-31,approved
C309687,Inq_872852,2014-04-04,mortgage,2014-05-31,approved
C310187,Inq_942214,2014-06-06,revolving,2014-05-31,approved
C310187,Inq_199422,2014-08-11,revolving,2014-05-31,approved
C310214,Inq_929033,2014-04-16,instalment,2014-05-31,approved
C310214,Inq_912789,2014-05-05,revolving,2014-05-31,approved
C310381,Inq_952540,2014-05-25,revolving,2014-05-31,denied
C310381,Inq_370140,2014-04-20,revolving,2014-05-31,approved
C310381,Inq_836026,2014-07-23,instalment,2014-05-31,approved
C310381,Inq_299133,2014-05-11,revolving,2014-05-31,approved
C310589,Inq_527877,2014-03-23,revolving,2014-05-31,denied
C310635,Inq_253149,2014-06-23,revolving,2014-05-31,approved
C310635,Inq_580277,2014-05-09,revolving,2014-05-31,approved
C310635,Inq_884763,2014-07-08,mortgage,2014-05-31,approved
C310939,Inq_920890,2014-04-27,revolving,2014-05-31,approved
C310939,Inq_783085,2014-06-06,revolving,2014-05-31,approved
C310939,Inq_563230,2014-07-11,rental_application,2014-05-31,approved
C311131,Inq_916318,2014-09-02,instalment,2014-05-31,approved
C311131,Inq_642981,2014-08-10,rental_application,2014-05-31,approved
C311178,Inq_516826,2014-08-07,instalment,2014-05-31,approved
C311178,Inq_321799,2014-05-22,revolving,2014-05-31,approved
C311178,Inq_988088,2014-08-10,instalment,2014-05-31,approved
C311473,Inq_146954,2014-04-26,rental_application,2014-05-31,approved
C311544,Inq_973615,2014-05-04,instalment,2014-05-31,approved
C311544,Inq_821650,2014-04-27,rental_application,2014-05-31,approved
C311544,Inq_694508,2014-05-11,revolving,2014-05-31,denied
C311544,Inq_100218,2014-07-26,revolving,2014-05-31,approved
